3.05 146416 3.70285e+08 5e+08 2.25294
3.06 142562 3.69778e+08 5e+08 2.25411
3.07 138809 3.69271e+08 5e+08 2.25528
3.08 135155 3.68765e+08 5e+08 2.25645
3.09 131597 3.6826e+08 5e+08 2.25762
3.1 128133 3.67755e+08 5e+08 2.25879
3.11 124760 3.67251e+08 5e+08 2.25996
3.12 121476 3.66748e+08 5e+08 2.26113
3.13 118278 3.66245e+08 5e+08 2.2623
3.14 115164 3.65743e+08 5e+08 2.26346
3.15 112132 3.65242e+08 5e+08 2.26463
3.16 109180 3.64741e+08 5e+08 2.2658
3.17 106306 3.64241e+08 5e+08 2.26697
3.18 103507 3.63742e+08 5e+08 2.26813
3.19 100782 3.63244e+08 5e+08 2.2693
3.2 98129 3.62746e+08 5e+08 2.27046
3.21 95546 3.62249e+08 5e+08 2.27163
3.22 93031 3.61752e+08 5e+08 2.27279
3.23 90582 3.61257e+08 5e+08 2.27396
3.24 88197 3.60761e+08 5e+08 2.27512
3.25 85875 3.60267e+08 5e+08 2.27629
3.26 83614 3.59773e+08 5e+08 2.27745
3.27 81413 3.5928e+08 5e+08 2.27862
3.28 79270 3.58788e+08 5e+08 2.27978
3.29 77183 3.58296e+08 5e+08 2.28094
3.3 75151 3.57805e+08 5e+08 2.2821
3.31 73172 3.57315e+08 5e+08 2.28327
3.32 71245 3.56825e+08 5e+08 2.28443
3.33 69369 3.56336e+08 5e+08 2.28559
3.34 67543 3.55848e+08 5e+08 2.28675
3.35 65765 3.5536e+08 5e+08 2.28791
3.36 64033 3.54873e+08 5e+08 2.28907
3.37 62347 3.54387e+08 5e+08 2.29023
3.38 60705 3.53901e+08 5e+08 2.29139
3.39 59107 3.53416e+08 5e+08 2.29255
3.4 57551 3.52932e+08 5e+08 2.29371
3.41 56036 3.52448e+08 5e+08 2.29487
3.42 54561 3.51965e+08 5e+08 2.29603
3.43 53124 3.51483e+08 5e+08 2.29718
3.44 51725 3.51001e+08 5e+08 2.29834
3.45 50363 3.5052e+08 5e+08 2.2995
3.46 49037 3.5004e+08 5e+08 2.30066
3.47 47746 3.4956e+08 5e+08 2.30181
3.48 46489 3.49081e+08 5e+08 2.30297
3.49 45265 3.48602e+08 5e+08 2.30413
3.5 44073 3.48125e+08 5e+08 2.30528
3.51 42912 3.47648e+08 5e+08 2.30644
3.52 41782 3.47171e+08 5e+08 2.30759
3.53 40682 3.46695e+08 5e+08 2.30875
3.54 39611 3.4622e+08 5e+08 2.3099
3.55 38568 3.45746e+08 5e+08 2.31106
3.56 37552 3.45272e+08 5e+08 2.31221
3.57 36563 3.44799e+08 5e+08 2.31337
3.58 35600 3.44326e+08 5e+08 2.31452
3.59 34662 3.43854e+08 5e+08 2.31567
3.6 33749 3.43383e+08 5e+08 2.31683
3.61 32860 3.42913e+08 5e+08 2.31798
3.62 31995 3.42443e+08 5e+08 2.31913
3.63 31152 3.41973e+08 5e+08 2.32028
3.64 30332 3.41505e+08 5e+08 2.32144
3.65 29533 3.41037e+08 5e+08 2.32259
3.66 28755 3.40569e+08 5e+08 2.32374
3.67 27998 3.40103e+08 5e+08 2.32489
3.68 27261 3.39636e+08 5e+08 2.32604
3.69 26543 3.39171e+08 5e+08 2.32719
3.7 25844 3.38706e+08 5e+08 2.32834
3.71 25163 3.38242e+08 5e+08 2.32949
