k1     a1     p1     k2     a2     p2     k3     a3     p3     u1   u2   nll  
1.89958 1.04425 0.222274 0.0918322 1.43959 0.182599  0.00760021 0.818561 0.487434 0.898484 0.80041 89861.5 0.0387
1.89958 1.04424 0.22226 0.0918315 1.43966 0.182597  0.00759991 0.818439 0.487551 0.898484 0.80041 89811 0.0386892
1.89958 1.04423 0.222247 0.0918308 1.43973 0.182595  0.00759961 0.818317 0.487667 0.898484 0.800411 89760.6 0.0386783
1.89958 1.04422 0.222233 0.0918302 1.4398 0.182593  0.00759931 0.818195 0.487784 0.898484 0.800411 89710.4 0.0386675
1.89958 1.04421 0.22222 0.0918295 1.43987 0.182592  0.00759901 0.818074 0.4879 0.898483 0.800411 89660 0.0386566
1.89958 1.0442 0.222206 0.0918288 1.43994 0.18259  0.00759871 0.817952 0.488017 0.898483 0.800412 89609.6 0.0386457
1.89958 1.04419 0.222193 0.0918281 1.44001 0.182588  0.00759841 0.81783 0.488133 0.898483 0.800412 89559.5 0.0386349
1.89958 1.04418 0.222179 0.0918274 1.44008 0.182586  0.00759811 0.817709 0.48825 0.898482 0.800412 89509.1 0.0386241
1.89958 1.04417 0.222166 0.0918267 1.44015 0.182584  0.00759781 0.817587 0.488366 0.898482 0.800412 89458.9 0.0386132
1.89958 1.04416 0.222152 0.091826 1.44022 0.182582  0.00759751 0.817466 0.488483 0.898482 0.800413 89408.9 0.0386024
1.89958 1.04415 0.222139 0.0918253 1.44028 0.18258  0.00759721 0.817344 0.488599 0.898481 0.800413 89358.6 0.0385916
1.89958 1.04414 0.222125 0.0918247 1.44035 0.182578  0.00759691 0.817223 0.488715 0.898481 0.800413 89308.5 0.0385808
1.89958 1.04413 0.222112 0.091824 1.44042 0.182576  0.00759661 0.817102 0.488832 0.898481 0.800414 89258.5 0.03857
1.89958 1.04412 0.222098 0.0918233 1.44049 0.182575  0.00759631 0.81698 0.488948 0.89848 0.800414 89210.9 0.0385597
1.89958 1.04411 0.222092 0.0918226 1.44057 0.182581  0.00759604 0.816862 0.489066 0.89848 0.800414 89161.3 0.038549
1.89958 1.0441 0.222078 0.0918219 1.44063 0.18258  0.00759574 0.81674 0.489182 0.89848 0.800414 89111.5 0.0385382
1.89958 1.04409 0.222065 0.0918212 1.4407 0.182578  0.00759544 0.816619 0.489298 0.898479 0.800415 89061.4 0.0385273
1.89958 1.04408 0.222051 0.0918206 1.44077 0.182576  0.00759514 0.816498 0.489414 0.898479 0.800415 89011.6 0.0385166
1.89958 1.04407 0.222038 0.0918199 1.44084 0.182574  0.00759484 0.816376 0.48953 0.898479 0.800415 88961.7 0.0385058
1.89958 1.04406 0.222024 0.0918192 1.44091 0.182573  0.00759454 0.816255 0.489646 0.898478 0.800416 88911.8 0.038495
1.89958 1.04405 0.222011 0.0918185 1.44098 0.182571  0.00759424 0.816134 0.489761 0.898478 0.800416 88862 0.0384842
1.89958 1.04404 0.221997 0.0918178 1.44105 0.182569  0.00759394 0.816013 0.489877 0.898478 0.800416 88812.2 0.0384734
1.89958 1.04403 0.221984 0.0918171 1.44112 0.182568  0.00759364 0.815892 0.489993 0.898477 0.800416 88762.4 0.0384626
1.89958 1.04402 0.22197 0.0918165 1.44119 0.182566  0.00759334 0.815771 0.490109 0.898477 0.800417 88712.7 0.0384518
1.89958 1.044 0.221957 0.0918158 1.44126 0.182564  0.00759303 0.81565 0.490224 0.898477 0.800417 88663 0.0384411
1.89958 1.04399 0.221943 0.0918151 1.44132 0.182563  0.00759273 0.815529 0.49034 0.898477 0.800417 88613.2 0.0384303
1.89958 1.04398 0.22193 0.0918144 1.44139 0.182561  0.00759243 0.815408 0.490456 0.898476 0.800418 88563.6 0.0384195
1.89958 1.04397 0.221916 0.0918137 1.44146 0.182559  0.00759213 0.815287 0.490572 0.898476 0.800418 88513.9 0.0384088
1.89958 1.04396 0.221903 0.091813 1.44153 0.182557  0.00759183 0.815167 0.490687 0.898476 0.800418 88464.3 0.038398
1.89958 1.04395 0.221889 0.0918124 1.4416 0.182556  0.00759153 0.815046 0.490803 0.898475 0.800419 88414.7 0.0383872
1.89958 1.04394 0.221876 0.0918117 1.44167 0.182554  0.00759122 0.814925 0.490918 0.898475 0.800419 88365.3 0.0383765
1.89958 1.04393 0.221862 0.091811 1.44174 0.182552  0.00759092 0.814805 0.491034 0.898475 0.800419 88315.6 0.0383657
1.89958 1.04392 0.221849 0.0918103 1.44181 0.182551  0.00759062 0.814684 0.49115 0.898474 0.800419 88266.2 0.038355
1.89958 1.04391 0.221835 0.0918096 1.44188 0.182549  0.00759032 0.814564 0.491265 0.898474 0.80042 88216.6 0.0383442
1.89958 1.0439 0.221822 0.0918089 1.44194 0.182547  0.00759001 0.814443 0.491381 0.898474 0.80042 88167.1 0.0383334
1.89958 1.04389 0.221808 0.0918083 1.44201 0.182546  0.00758971 0.814323 0.491496 0.898473 0.80042 88117.8 0.0383227
1.89958 1.04388 0.221795 0.0918076 1.44208 0.182544  0.00758941 0.814203 0.491612 0.898473 0.800421 88068.4 0.038312
1.89958 1.04387 0.221781 0.0918069 1.44215 0.182542  0.0075891 0.814083 0.491727 0.898473 0.800421 88018.9 0.0383012
1.89958 1.04386 0.221768 0.0918062 1.44222 0.182541  0.0075888 0.813962 0.491843 0.898472 0.800421 87969.5 0.0382904
1.89958 1.04385 0.221754 0.0918055 1.44229 0.182539  0.0075885 0.813842 0.491958 0.898472 0.800421 87920.3 0.0382797
1.89958 1.04384 0.221741 0.0918049 1.44236 0.182537  0.00758819 0.813722 0.492073 0.898472 0.800422 87871 0.038269
1.89958 1.04383 0.221727 0.0918042 1.44242 0.182536  0.00758789 0.813602 0.492189 0.898471 0.800422 87821.7 0.0382583
1.89958 1.04382 0.221714 0.0918035 1.44249 0.182534  0.00758759 0.813482 0.492304 0.898471 0.800422 87772.6 0.0382476
1.89958 1.04381 0.2217 0.0918028 1.44256 0.182532  0.00758728 0.813363 0.492419 0.898471 0.800423 87723.3 0.0382368
1.89958 1.04379 0.221687 0.0918021 1.44263 0.182531  0.00758698 0.813243 0.492535 0.898471 0.800423 87674.2 0.0382261
1.89958 1.04378 0.221673 0.0918015 1.4427 0.182529  0.00758668 0.813123 0.49265 0.89847 0.800423 87625.1 0.0382154
1.89958 1.04377 0.22166 0.0918008 1.44277 0.182527  0.00758637 0.813003 0.492765 0.89847 0.800423 87576 0.0382047
1.89958 1.04376 0.221646 0.0918001 1.44284 0.182525  0.00758607 0.812884 0.492881 0.89847 0.800424 87526.9 0.038194
1.89958 1.04375 0.221633 0.0917994 1.4429 0.182524  0.00758576 0.812764 0.492996 0.898469 0.800424 87477.9 0.0381833
1.89958 1.04374 0.221619 0.0917988 1.44297 0.182522  0.00758546 0.812644 0.493111 0.898469 0.800424 87428.8 0.0381726
1.89958 1.04373 0.221606 0.0917981 1.44304 0.18252  0.00758515 0.812525 0.493226 0.898469 0.800425 87379.8 0.0381619
1.89958 1.04372 0.221592 0.0917974 1.44311 0.182519  0.00758485 0.812405 0.493341 0.898468 0.800425 87330.9 0.0381512
1.89958 1.04371 0.221579 0.0917967 1.44318 0.182517  0.00758454 0.812286 0.493456 0.898468 0.800425 87281.9 0.0381405
1.89958 1.0437 0.221565 0.091796 1.44325 0.182516  0.00758424 0.812167 0.493571 0.898468 0.800426 87233 0.0381298
1.89958 1.04369 0.221552 0.0917954 1.44331 0.182514  0.00758393 0.812047 0.493686 0.898467 0.800426 87184.2 0.0381192
1.89958 1.04368 0.221538 0.0917947 1.44338 0.182512  0.00758363 0.811928 0.493801 0.898467 0.800426 87135.3 0.0381085
1.89958 1.04367 0.221525 0.091794 1.44345 0.182511  0.00758332 0.811809 0.493917 0.898467 0.800426 87086.5 0.0380978
1.89958 1.04366 0.221511 0.0917933 1.44352 0.182509  0.00758302 0.81169 0.494031 0.898466 0.800427 87037.8 0.0380871
1.89958 1.04365 0.221498 0.0917927 1.44359 0.182507  0.00758271 0.811571 0.494146 0.898466 0.800427 86988.9 0.0380764
1.89958 1.04364 0.221485 0.091792 1.44366 0.182506  0.0075824 0.811452 0.494261 0.898466 0.800427 86940.2 0.0380658
1.89958 1.04363 0.221471 0.0917913 1.44372 0.182504  0.0075821 0.811333 0.494376 0.898466 0.800428 86891.6 0.0380551
1.89958 1.04362 0.221458 0.0917906 1.44379 0.182502  0.00758179 0.811214 0.494491 0.898465 0.800428 86842.8 0.0380444
1.89958 1.04361 0.221444 0.09179 1.44386 0.182501  0.00758149 0.811095 0.494606 0.898465 0.800428 86794.1 0.0380338
1.89958 1.0436 0.221431 0.0917893 1.44393 0.182499  0.00758118 0.810976 0.494721 0.898465 0.800428 86745.6 0.0380232
1.89958 1.04359 0.221417 0.0917886 1.444 0.182497  0.00758087 0.810858 0.494836 0.898464 0.800429 86697 0.0380125
1.89958 1.04358 0.221404 0.0917879 1.44407 0.182496  0.00758057 0.810739 0.49495 0.898464 0.800429 86648.3 0.0380018
1.89958 1.04357 0.22139 0.0917873 1.44413 0.182494  0.00758026 0.81062 0.495065 0.898464 0.800429 86599.9 0.0379912
1.89958 1.04356 0.221377 0.0917866 1.4442 0.182492  0.00757995 0.810502 0.49518 0.898463 0.80043 86551.4 0.0379806
1.89958 1.04354 0.221363 0.0917859 1.44427 0.182491  0.00757965 0.810383 0.495295 0.898463 0.80043 86502.8 0.0379699
1.89958 1.04353 0.22135 0.0917852 1.44434 0.182489  0.00757934 0.810265 0.495409 0.898463 0.80043 86454.5 0.0379593
1.89958 1.04352 0.221337 0.0917846 1.44441 0.182488  0.00757903 0.810146 0.495524 0.898462 0.80043 86406 0.0379486
1.89958 1.04351 0.221323 0.0917839 1.44447 0.182486  0.00757873 0.810028 0.495639 0.898462 0.800431 86357.5 0.037938
1.89958 1.0435 0.22131 0.0917832 1.44454 0.182484  0.00757842 0.809909 0.495753 0.898462 0.800431 86309 0.0379273
1.89958 1.04349 0.221296 0.0917826 1.44461 0.182483  0.00757811 0.809791 0.495868 0.898461 0.800431 86260.8 0.0379167
1.89958 1.04348 0.221283 0.0917819 1.44468 0.182481  0.0075778 0.809673 0.495982 0.898461 0.800432 86212.5 0.0379061
1.89958 1.04347 0.221269 0.0917812 1.44475 0.182479  0.0075775 0.809555 0.496097 0.898461 0.800432 86164.2 0.0378955
1.89958 1.04346 0.221256 0.0917805 1.44481 0.182478  0.00757719 0.809437 0.496211 0.898461 0.800432 86116 0.0378849
1.89958 1.04345 0.221243 0.0917799 1.44488 0.182476  0.00757688 0.809319 0.496326 0.89846 0.800432 86067.8 0.0378743
1.89958 1.04344 0.221229 0.0917792 1.44495 0.182475  0.00757657 0.809201 0.49644 0.89846 0.800433 86019.6 0.0378637
1.89958 1.04343 0.221216 0.0917785 1.44502 0.182473  0.00757626 0.809083 0.496555 0.89846 0.800433 85971.5 0.0378531
1.89958 1.04342 0.221202 0.0917779 1.44508 0.182471  0.00757596 0.808965 0.496669 0.898459 0.800433 85923.3 0.0378425
1.89958 1.04341 0.221189 0.0917772 1.44515 0.18247  0.00757565 0.808847 0.496783 0.898459 0.800434 85875.2 0.0378319
1.89958 1.0434 0.221175 0.0917765 1.44522 0.182468  0.00757534 0.808729 0.496898 0.898459 0.800434 85829.4 0.0378218
1.89958 1.04339 0.221169 0.0917758 1.44529 0.182475  0.00757506 0.808614 0.497014 0.898458 0.800434 85781.8 0.0378113
1.89958 1.04338 0.221156 0.0917752 1.44536 0.182474  0.00757475 0.808496 0.497128 0.898458 0.800434 85733.8 0.0378008
1.89958 1.04337 0.221142 0.0917745 1.44543 0.182472  0.00757444 0.808378 0.497242 0.898458 0.800435 85685.9 0.0377902
1.89958 1.04336 0.221129 0.0917738 1.4455 0.182471  0.00757414 0.80826 0.497356 0.898457 0.800435 85637.9 0.0377796
1.89958 1.04335 0.221115 0.0917732 1.44556 0.182469  0.00757383 0.808142 0.497469 0.898457 0.800435 85590.1 0.037769
1.89958 1.04334 0.221102 0.0917725 1.44563 0.182468  0.00757352 0.808025 0.497583 0.898457 0.800436 85542.3 0.0377585
1.89958 1.04333 0.221088 0.0917718 1.4457 0.182466  0.00757321 0.807907 0.497697 0.898457 0.800436 85494.4 0.0377479
1.89958 1.04332 0.221075 0.0917711 1.44577 0.182465  0.0075729 0.807789 0.497811 0.898456 0.800436 85446.5 0.0377374
1.89958 1.04331 0.221062 0.0917705 1.44584 0.182463  0.00757259 0.807672 0.497925 0.898456 0.800437 85398.8 0.0377268
1.89958 1.0433 0.221048 0.0917698 1.4459 0.182462  0.00757229 0.807554 0.498038 0.898456 0.800437 85351.1 0.0377163
1.89958 1.04329 0.221035 0.0917691 1.44597 0.182461  0.00757198 0.807437 0.498152 0.898455 0.800437 85303.3 0.0377057
1.89958 1.04328 0.221021 0.0917685 1.44604 0.182459  0.00757167 0.807319 0.498266 0.898455 0.800437 85255.6 0.0376952
1.89958 1.04327 0.221008 0.0917678 1.44611 0.182458  0.00757136 0.807202 0.498379 0.898455 0.800438 85207.9 0.0376846
1.89958 1.04326 0.220994 0.0917671 1.44617 0.182456  0.00757105 0.807085 0.498493 0.898454 0.800438 85160.2 0.0376741
1.89958 1.04325 0.220981 0.0917665 1.44624 0.182455  0.00757074 0.806968 0.498607 0.898454 0.800438 85112.6 0.0376636
1.89958 1.04324 0.220967 0.0917658 1.44631 0.182453  0.00757043 0.80685 0.49872 0.898454 0.800439 85065.2 0.0376531
1.89958 1.04323 0.220954 0.0917651 1.44638 0.182452  0.00757012 0.806733 0.498834 0.898453 0.800439 85017.5 0.0376425
1.89958 1.04322 0.220941 0.0917645 1.44644 0.182451  0.00756981 0.806616 0.498947 0.898453 0.800439 84970 0.037632
1.89958 1.04321 0.220927 0.0917638 1.44651 0.182449  0.0075695 0.806499 0.499061 0.898453 0.80044 84922.6 0.0376215
1.89958 1.0432 0.220914 0.0917631 1.44658 0.182448  0.00756919 0.806382 0.499174 0.898453 0.80044 84875 0.0376109
1.89958 1.04319 0.2209 0.0917625 1.44665 0.182446  0.00756888 0.806265 0.499288 0.898452 0.80044 84827.5 0.0376004
1.89958 1.04318 0.220887 0.0917618 1.44671 0.182445  0.00756857 0.806149 0.499401 0.898452 0.80044 84780.1 0.0375899
1.89958 1.04317 0.220873 0.0917611 1.44678 0.182443  0.00756826 0.806032 0.499515 0.898452 0.800441 84732.7 0.0375794
1.89958 1.04316 0.22086 0.0917605 1.44685 0.182442  0.00756795 0.805915 0.499628 0.898451 0.800441 84685.2 0.0375689
1.89958 1.04315 0.220847 0.0917598 1.44692 0.182441  0.00756764 0.805798 0.499742 0.898451 0.800441 84637.9 0.0375584
1.89958 1.04314 0.220833 0.0917591 1.44698 0.182439  0.00756733 0.805682 0.499855 0.898451 0.800442 84590.8 0.0375479
1.89958 1.04313 0.22082 0.0917585 1.44705 0.182438  0.00756702 0.805565 0.499968 0.89845 0.800442 84543.4 0.0375374
1.89958 1.04312 0.220806 0.0917578 1.44712 0.182436  0.00756671 0.805449 0.500082 0.89845 0.800442 84496.1 0.0375269
1.89958 1.04311 0.220793 0.0917571 1.44719 0.182435  0.0075664 0.805332 0.500195 0.89845 0.800443 84449.1 0.0375165
1.89958 1.0431 0.22078 0.0917565 1.44725 0.182433  0.00756609 0.805216 0.500308 0.89845 0.800443 84401.9 0.037506
1.89958 1.04309 0.220766 0.0917558 1.44732 0.182432  0.00756578 0.805099 0.500421 0.898449 0.800443 84354.7 0.0374955
1.89958 1.04308 0.220753 0.0917551 1.44739 0.182431  0.00756546 0.804983 0.500535 0.898449 0.800443 84307.6 0.037485
1.89958 1.04307 0.220739 0.0917545 1.44745 0.182429  0.00756515 0.804867 0.500648 0.898449 0.800444 84260.5 0.0374746
1.89958 1.04306 0.220726 0.0917538 1.44752 0.182428  0.00756484 0.804751 0.500761 0.898448 0.800444 84213.4 0.0374641
1.89958 1.04305 0.220712 0.0917531 1.44759 0.182426  0.00756453 0.804635 0.500874 0.898448 0.800444 84166.4 0.0374536
1.89958 1.04303 0.220699 0.0917525 1.44766 0.182425  0.00756422 0.804519 0.500987 0.898448 0.800445 84119.5 0.0374432
1.89958 1.04302 0.220686 0.0917518 1.44772 0.182423  0.00756391 0.804403 0.5011 0.898447 0.800445 84072.5 0.0374327
1.89958 1.04301 0.220672 0.0917512 1.44779 0.182422  0.0075636 0.804287 0.501213 0.898447 0.800445 84025.5 0.0374223
1.89958 1.043 0.220659 0.0917505 1.44786 0.182421  0.00756328 0.804171 0.501326 0.898447 0.800446 83978.7 0.0374118
1.89958 1.04299 0.220645 0.0917498 1.44792 0.182419  0.00756297 0.804055 0.501439 0.898446 0.800446 83931.7 0.0374014
1.89958 1.04298 0.220632 0.0917492 1.44799 0.182418  0.00756266 0.803939 0.501552 0.898446 0.800446 83884.9 0.0373909
1.89958 1.04297 0.220619 0.0917485 1.44806 0.182416  0.00756235 0.803823 0.501665 0.898446 0.800446 83838.1 0.0373805
1.89958 1.04296 0.220605 0.0917478 1.44813 0.182415  0.00756204 0.803708 0.501778 0.898446 0.800447 83791.4 0.0373701
1.89958 1.04295 0.220592 0.0917472 1.44819 0.182414  0.00756172 0.803592 0.501891 0.898445 0.800447 83744.5 0.0373596
1.89958 1.04294 0.220578 0.0917465 1.44826 0.182412  0.00756141 0.803476 0.502004 0.898445 0.800447 83697.8 0.0373492
1.89958 1.04293 0.220565 0.0917459 1.44833 0.182411  0.0075611 0.803361 0.502117 0.898445 0.800448 83651.2 0.0373388
1.89958 1.04292 0.220552 0.0917452 1.44839 0.182409  0.00756079 0.803245 0.50223 0.898444 0.800448 83604.4 0.0373284
1.89958 1.04291 0.220538 0.0917445 1.44846 0.182408  0.00756047 0.80313 0.502342 0.898444 0.800448 83557.8 0.037318
1.89958 1.0429 0.220525 0.0917439 1.44853 0.182407  0.00756016 0.803015 0.502455 0.898444 0.800448 83511.3 0.0373076
1.89958 1.04289 0.220511 0.0917432 1.44859 0.182405  0.00755985 0.802899 0.502568 0.898443 0.800449 83464.6 0.0372971
1.89958 1.04288 0.220498 0.0917425 1.44866 0.182404  0.00755954 0.802784 0.502681 0.898443 0.800449 83418 0.0372867
1.89958 1.04287 0.220485 0.0917419 1.44873 0.182402  0.00755922 0.802669 0.502793 0.898443 0.800449 83371.5 0.0372763
1.89958 1.04286 0.220471 0.0917412 1.4488 0.182401  0.00755891 0.802554 0.502906 0.898443 0.80045 83325 0.0372659
1.89958 1.04285 0.220458 0.0917406 1.44886 0.1824  0.0075586 0.802439 0.503019 0.898442 0.80045 83278.5 0.0372555
1.89958 1.04284 0.220445 0.0917399 1.44893 0.182398  0.00755828 0.802324 0.503131 0.898442 0.80045 83232 0.0372451
1.89958 1.04283 0.220431 0.0917392 1.449 0.182397  0.00755797 0.802209 0.503244 0.898442 0.800451 83185.7 0.0372348
1.89958 1.04282 0.220418 0.0917386 1.44906 0.182395  0.00755766 0.802094 0.503356 0.898441 0.800451 83139.2 0.0372244
1.89958 1.04281 0.220404 0.0917379 1.44913 0.182394  0.00755734 0.801979 0.503469 0.898441 0.800451 83092.8 0.037214
1.89958 1.0428 0.220391 0.0917373 1.4492 0.182393  0.00755703 0.801864 0.503581 0.898441 0.800451 83046.6 0.0372036
1.89958 1.04279 0.220378 0.0917366 1.44926 0.182391  0.00755672 0.801749 0.503694 0.89844 0.800452 83000.2 0.0371932
1.89958 1.04278 0.220364 0.091736 1.44933 0.18239  0.0075564 0.801634 0.503806 0.89844 0.800452 82953.9 0.0371829
1.89958 1.04277 0.220351 0.0917353 1.4494 0.182389  0.00755609 0.80152 0.503918 0.89844 0.800452 82907.7 0.0371725
1.89958 1.04276 0.220338 0.0917346 1.44946 0.182387  0.00755577 0.801405 0.504031 0.89844 0.800453 82861.5 0.0371622
1.89958 1.04275 0.220324 0.091734 1.44953 0.182386  0.00755546 0.801291 0.504143 0.898439 0.800453 82815.4 0.0371518
1.89958 1.04274 0.220311 0.0917333 1.4496 0.182384  0.00755515 0.801176 0.504255 0.898439 0.800453 82769.2 0.0371414
1.89958 1.04273 0.220297 0.0917327 1.44966 0.182383  0.00755483 0.801062 0.504368 0.898439 0.800453 82723.2 0.0371311
1.89958 1.04272 0.220284 0.091732 1.44973 0.182382  0.00755452 0.800947 0.50448 0.898438 0.800454 82677 0.0371208
1.89958 1.04271 0.220271 0.0917314 1.4498 0.18238  0.0075542 0.800833 0.504592 0.898438 0.800454 82631 0.0371104
1.89958 1.0427 0.220257 0.0917307 1.44986 0.182379  0.00755389 0.800718 0.504704 0.898438 0.800454 82585 0.0371001
1.89958 1.04269 0.220244 0.09173 1.44993 0.182378  0.00755357 0.800604 0.504816 0.898437 0.800455 82541 0.0370902
1.89958 1.04268 0.220238 0.0917294 1.45 0.182385  0.00755329 0.800493 0.504931 0.898437 0.800455 82495.4 0.03708
1.89958 1.04267 0.220224 0.0917287 1.45007 0.182384  0.00755297 0.800378 0.505042 0.898437 0.800455 82449.5 0.0370696
1.89958 1.04266 0.220211 0.0917281 1.45013 0.182382  0.00755266 0.800264 0.505154 0.898437 0.800456 82403.7 0.0370594
1.89958 1.04265 0.220198 0.0917274 1.4502 0.182381  0.00755235 0.80015 0.505266 0.898436 0.800456 82357.8 0.037049
1.89958 1.04264 0.220184 0.0917268 1.45027 0.18238  0.00755203 0.800035 0.505377 0.898436 0.800456 82312 0.0370387
1.89958 1.04263 0.220171 0.0917261 1.45033 0.182379  0.00755172 0.799921 0.505489 0.898436 0.800456 82266.3 0.0370284
1.89958 1.04262 0.220157 0.0917254 1.4504 0.182377  0.0075514 0.799807 0.505601 0.898435 0.800457 82220.5 0.0370181
1.89958 1.04261 0.220144 0.0917248 1.45047 0.182376  0.00755109 0.799693 0.505712 0.898435 0.800457 82174.7 0.0370078
1.89958 1.0426 0.220131 0.0917241 1.45053 0.182375  0.00755077 0.799579 0.505824 0.898435 0.800457 82129 0.0369975
1.89958 1.04259 0.220117 0.0917235 1.4506 0.182374  0.00755046 0.799465 0.505935 0.898434 0.800458 82083.5 0.0369873
1.89958 1.04258 0.220104 0.0917228 1.45067 0.182373  0.00755015 0.799351 0.506047 0.898434 0.800458 82037.7 0.036977
1.89958 1.04257 0.220091 0.0917222 1.45073 0.182371  0.00754983 0.799237 0.506158 0.898434 0.800458 81992.1 0.0369667
1.89958 1.04256 0.220077 0.0917215 1.4508 0.18237  0.00754952 0.799123 0.50627 0.898434 0.800458 81946.7 0.0369564
1.89958 1.04255 0.220064 0.0917209 1.45086 0.182369  0.0075492 0.79901 0.506381 0.898433 0.800459 81901 0.0369461
1.89958 1.04254 0.220051 0.0917202 1.45093 0.182368  0.00754889 0.798896 0.506493 0.898433 0.800459 81855.4 0.0369358
1.89958 1.04253 0.220037 0.0917196 1.451 0.182367  0.00754857 0.798782 0.506604 0.898433 0.800459 81810 0.0369256
1.89958 1.04252 0.220024 0.0917189 1.45106 0.182365  0.00754826 0.798669 0.506716 0.898432 0.80046 81764.6 0.0369153
1.89958 1.04251 0.22001 0.0917182 1.45113 0.182364  0.00754794 0.798555 0.506827 0.898432 0.80046 81719.1 0.0369051
1.89958 1.0425 0.219997 0.0917176 1.4512 0.182363  0.00754762 0.798442 0.506938 0.898432 0.80046 81673.6 0.0368948
1.89958 1.04249 0.219984 0.0917169 1.45126 0.182362  0.00754731 0.798328 0.50705 0.898432 0.800461 81628.4 0.0368846
1.89958 1.04248 0.21997 0.0917163 1.45133 0.182361  0.00754699 0.798215 0.507161 0.898431 0.800461 81583 0.0368743
1.89958 1.04247 0.219957 0.0917156 1.45139 0.182359  0.00754668 0.798102 0.507272 0.898431 0.800461 81537.5 0.0368641
1.89958 1.04246 0.219944 0.091715 1.45146 0.182358  0.00754636 0.797989 0.507383 0.898431 0.800461 81492.3 0.0368538
1.89958 1.04245 0.21993 0.0917143 1.45153 0.182357  0.00754605 0.797875 0.507495 0.89843 0.800462 81447.1 0.0368436
1.89958 1.04244 0.219917 0.0917137 1.45159 0.182356  0.00754573 0.797762 0.507606 0.89843 0.800462 81401.8 0.0368334
1.89958 1.04243 0.219904 0.091713 1.45166 0.182355  0.00754541 0.797649 0.507717 0.89843 0.800462 81356.6 0.0368231
1.89958 1.04242 0.21989 0.0917124 1.45173 0.182353  0.0075451 0.797536 0.507828 0.898429 0.800463 81311.5 0.0368129
1.89958 1.04241 0.219877 0.0917117 1.45179 0.182352  0.00754478 0.797423 0.507939 0.898429 0.800463 81266.4 0.0368027
1.89958 1.0424 0.219864 0.0917111 1.45186 0.182351  0.00754447 0.79731 0.50805 0.898429 0.800463 81221 0.0367924
1.89958 1.04239 0.21985 0.0917104 1.45192 0.18235  0.00754415 0.797197 0.508161 0.898429 0.800463 81176 0.0367822
1.89958 1.04238 0.219837 0.0917098 1.45199 0.182349  0.00754383 0.797085 0.508272 0.898428 0.800464 81131.1 0.0367721
1.89958 1.04237 0.219823 0.0917091 1.45206 0.182347  0.00754352 0.796972 0.508383 0.898428 0.800464 81086 0.0367618
1.89958 1.04236 0.21981 0.0917085 1.45212 0.182346  0.0075432 0.796859 0.508494 0.898428 0.800464 81041 0.0367516
1.89958 1.04235 0.219797 0.0917078 1.45219 0.182345  0.00754288 0.796747 0.508605 0.898427 0.800465 80996.1 0.0367415
1.89958 1.04234 0.219783 0.0917072 1.45225 0.182344  0.00754257 0.796634 0.508716 0.898427 0.800465 80951.2 0.0367313
1.89958 1.04233 0.21977 0.0917065 1.45232 0.182343  0.00754225 0.796522 0.508827 0.898427 0.800465 80906.2 0.0367211
1.89958 1.04232 0.219757 0.0917059 1.45238 0.182341  0.00754193 0.796409 0.508938 0.898427 0.800465 80861.4 0.0367109
1.89958 1.04231 0.219743 0.0917052 1.45245 0.18234  0.00754162 0.796297 0.509049 0.898426 0.800466 80816.7 0.0367007
1.89958 1.0423 0.21973 0.0917046 1.45252 0.182339  0.0075413 0.796184 0.509159 0.898426 0.800466 80771.7 0.0366905
1.89958 1.04229 0.219717 0.0917039 1.45258 0.182338  0.00754098 0.796072 0.50927 0.898426 0.800466 80727 0.0366804
1.89958 1.04228 0.219703 0.0917033 1.45265 0.182337  0.00754067 0.79596 0.509381 0.898425 0.800467 80682.3 0.0366702
1.89958 1.04227 0.21969 0.0917026 1.45271 0.182335  0.00754035 0.795848 0.509492 0.898425 0.800467 80637.6 0.0366601
1.89958 1.04226 0.219677 0.091702 1.45278 0.182334  0.00754003 0.795736 0.509602 0.898425 0.800467 80592.8 0.0366499
1.89958 1.04225 0.219663 0.0917013 1.45285 0.182333  0.00753972 0.795623 0.509713 0.898424 0.800468 80548.3 0.0366398
1.89958 1.04224 0.21965 0.0917007 1.45291 0.182332  0.0075394 0.795511 0.509824 0.898424 0.800468 80503.7 0.0366296
1.89958 1.04223 0.219637 0.0917 1.45298 0.182331  0.00753908 0.795399 0.509934 0.898424 0.800468 80459 0.0366194
1.89958 1.04222 0.219623 0.0916994 1.45304 0.18233  0.00753876 0.795288 0.510045 0.898424 0.800468 80414.4 0.0366093
1.89958 1.04221 0.21961 0.0916987 1.45311 0.182328  0.00753845 0.795176 0.510155 0.898423 0.800469 80369.9 0.0365992
1.89958 1.0422 0.219597 0.0916981 1.45317 0.182327  0.00753813 0.795064 0.510266 0.898423 0.800469 80325.5 0.036589
1.89958 1.04219 0.219583 0.0916975 1.45324 0.182326  0.00753781 0.794952 0.510376 0.898423 0.800469 80281 0.0365789
1.89958 1.04218 0.21957 0.0916968 1.45331 0.182325  0.00753749 0.79484 0.510487 0.898422 0.80047 80236.6 0.0365688
1.89958 1.04217 0.219557 0.0916962 1.45337 0.182324  0.00753718 0.794729 0.510597 0.898422 0.80047 80192.1 0.0365587
1.89959 1.04216 0.219544 0.0916955 1.45344 0.182322  0.00753686 0.794617 0.510707 0.898422 0.80047 80147.9 0.0365486
